VD,ID,VG,IG,ACCSTRESS
1.00000000E+001,9.99370000E-002,4.00000000E+000,-4.36400000E-002,*
-1.00000000E+001,-1.00020000E-001,5.00000000E+000,9.99910000E-002,0.00000000E+000
-9.60000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-9.20000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-8.80000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-8.40000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-8.00000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-7.60000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-7.20000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-6.80000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-6.40000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-6.00000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-5.60000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-5.20000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-4.80000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-4.40000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-4.00000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-3.60000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-3.20000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-2.80000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-2.40000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-2.00000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-1.60000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-1.20000000E+000,-9.13540000E-002,5.00000000E+000,9.99950000E-002,*
-8.00000000E-001,-8.11770000E-002,5.00000000E+000,9.99950000E-002,*
-4.00000000E-001,-6.91070000E-002,5.00000000E+000,9.99950000E-002,*
0.00000000E+000,-5.66900000E-002,5.00000000E+000,9.99950000E-002,*
4.00000000E-001,-4.53260000E-002,5.00000000E+000,9.99950000E-002,*
